true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,correct,high_conf_wrong
0,0,0.99891675,0.0010222972,6.094416e-05,True,False
2,2,3.7395284e-06,0.004384401,0.9956118,True,False
0,0,0.5297738,0.4637688,0.0064574005,True,False
0,0,0.9991203,0.0008625757,1.7139208e-05,True,False
1,1,0.16459545,0.81806356,0.017341,True,False
0,0,0.97050494,0.028548341,0.00094670005,True,False
1,0,0.90607333,0.09299468,0.00093201804,False,True
0,0,0.9611529,0.037788745,0.001058341,True,False
0,0,0.99435544,0.005337533,0.00030695437,True,False
0,0,0.9950954,0.004526498,0.00037814627,True,False
1,1,0.0064184763,0.984903,0.008678494,True,False
1,1,0.070482016,0.9057153,0.023802716,True,False
0,1,0.42946756,0.5662141,0.0043183286,False,False
1,1,0.018697863,0.88778055,0.093521565,True,False
1,1,0.33710316,0.58717847,0.07571838,True,False
1,1,0.04129572,0.7856965,0.17300776,True,False
0,0,0.9895549,0.009971762,0.0004733529,True,False
0,0,0.9922565,0.0075930567,0.00015048037,True,False
2,2,3.1152555e-05,0.0016865745,0.9982823,True,False
2,0,0.64444166,0.24916577,0.10639262,False,False
0,0,0.8863358,0.101307295,0.012356974,True,False
1,0,0.986932,0.012110822,0.0009572215,False,True
0,0,0.92605245,0.056969114,0.016978519,True,False
2,2,3.9359205e-05,0.003348477,0.99661213,True,False
1,1,0.010384075,0.9766633,0.01295265,True,False
0,0,0.99527043,0.004308265,0.0004212839,True,False
1,1,0.035054013,0.9046627,0.06028333,True,False
1,1,0.0011666988,0.6218627,0.37697062,True,False
0,0,0.9982352,0.0016047506,0.00016003591,True,False
1,2,0.018796474,0.32077327,0.66043025,False,False
2,2,9.380304e-05,0.0026987672,0.99720746,True,False
2,2,0.0011954743,0.01708664,0.98171794,True,False
0,0,0.5619646,0.4338369,0.0041984823,True,False
0,0,0.9904936,0.008991751,0.0005147388,True,False
0,2,0.11890555,0.051338807,0.82975566,False,True
2,2,0.012262372,0.2018816,0.78585607,True,False
1,1,0.0049951477,0.9910816,0.0039232234,True,False
2,2,0.0027486023,0.30073592,0.69651544,True,False
0,0,0.9138883,0.069448896,0.016662827,True,False
0,0,0.9960026,0.0038391666,0.00015821097,True,False
0,0,0.8980757,0.09637486,0.0055493684,True,False
1,1,0.03435651,0.9414227,0.024220832,True,False
1,1,0.0012287465,0.7674355,0.23133577,True,False
1,0,0.53606415,0.43624377,0.027692152,False,False
2,2,1.566728e-06,0.00020099965,0.9997975,True,False
0,0,0.9807719,0.017070744,0.0021573843,True,False
0,0,0.9957172,0.004138178,0.00014461372,True,False
2,2,0.012130917,0.10112969,0.88673943,True,False
2,2,2.030637e-07,0.0012214837,0.9987783,True,False
2,1,0.008862507,0.89148444,0.099653065,False,True
2,2,0.017366162,0.092878126,0.8897557,True,False
1,1,0.006596836,0.96336645,0.030036692,True,False
1,1,0.04353532,0.6985552,0.25790954,True,False
1,1,0.0046889535,0.53064424,0.46466678,True,False
1,1,0.055806514,0.89102477,0.05316867,True,False
1,1,0.056570698,0.910157,0.033272225,True,False
2,2,0.00070203113,0.19812523,0.8011727,True,False
2,2,0.019080587,0.20592044,0.77499896,True,False
2,2,0.0090716425,0.22092593,0.7700024,True,False
0,0,0.9894688,0.009858368,0.00067276653,True,False
2,2,0.00053083955,0.028489988,0.9709792,True,False
2,2,0.0001592599,0.0018574455,0.9979832,True,False
1,1,0.03179786,0.94067156,0.027530584,True,False
0,0,0.9847878,0.014243414,0.00096873904,True,False
0,0,0.9990754,0.0008216226,0.00010286701,True,False
0,0,0.9986815,0.0012987286,1.971098e-05,True,False
0,0,0.6914864,0.30576184,0.0027516934,True,False
2,2,7.0222544e-05,0.024733264,0.9751965,True,False
0,0,0.99921143,0.0007523215,3.618831e-05,True,False
2,2,2.067787e-06,0.00043515445,0.9995628,True,False
2,2,0.0018458157,0.034183003,0.96397114,True,False
2,2,0.0072946902,0.26377374,0.7289315,True,False
1,1,0.18831342,0.7864276,0.025258955,True,False
2,1,0.09684019,0.6493108,0.253849,False,False
1,1,0.051145703,0.92184037,0.027013931,True,False
1,1,0.010700169,0.975008,0.014291882,True,False
2,2,7.774509e-06,0.003889424,0.9961028,True,False
1,1,0.00498348,0.98572564,0.009290915,True,False
2,2,8.740062e-06,0.0008461938,0.99914515,True,False
1,1,0.07140053,0.9201308,0.008468619,True,False
0,1,0.17983192,0.80790424,0.012263787,False,True
2,2,6.1310957e-06,0.0018050626,0.9981888,True,False
0,0,0.97381276,0.024758894,0.0014283254,True,False
0,0,0.9984933,0.0014229416,8.3628845e-05,True,False
0,0,0.9977416,0.0021793353,7.9150814e-05,True,False
0,1,0.4587964,0.4746318,0.066571854,False,False
0,0,0.9854666,0.012944229,0.0015891971,True,False
1,1,0.0058308435,0.92760617,0.06656293,True,False
0,0,0.745807,0.24941383,0.0047791973,True,False
1,1,0.0016627612,0.9716067,0.02673053,True,False
2,2,3.8021648e-05,0.12652294,0.873439,True,False
2,2,0.00021721359,0.05736192,0.9424209,True,False
2,2,0.00048817822,0.049478963,0.9500328,True,False
0,0,0.9772101,0.020182889,0.0026070168,True,False
1,1,0.0010892489,0.9800745,0.0188362,True,False
2,2,0.00015642219,0.009135767,0.9907079,True,False
2,2,6.997492e-06,0.002747045,0.9972459,True,False
0,0,0.9987276,0.0011642089,0.000108125045,True,False
0,0,0.96467173,0.031593647,0.003734516,True,False
1,1,2.9419536e-05,0.9804316,0.019538974,True,False
1,0,0.9373182,0.050718274,0.011963595,False,True
0,0,0.9016395,0.095506646,0.0028537705,True,False
1,1,0.0014500656,0.91667527,0.08187467,True,False
2,2,1.6223282e-06,0.0026692338,0.9973291,True,False
2,2,1.5198955e-05,0.0914865,0.9084983,True,False
2,2,1.3808724e-06,0.0022839853,0.99771464,True,False
2,2,0.004044874,0.025987225,0.96996796,True,False
0,0,0.57172066,0.41121227,0.017067026,True,False
1,1,0.0017433825,0.98727965,0.010976979,True,False
2,2,2.188687e-06,0.040335964,0.9596619,True,False
1,1,0.0027918832,0.9915039,0.0057041496,True,False
1,1,0.019950517,0.9726644,0.0073850187,True,False
1,1,0.030625781,0.9051902,0.06418396,True,False
2,2,7.519861e-07,0.00095558685,0.99904364,True,False
2,2,3.627473e-06,0.00023438067,0.999762,True,False
0,0,0.99606246,0.003545847,0.0003917537,True,False
2,1,0.05630234,0.8366039,0.10709377,False,True
0,0,0.99886036,0.001045053,9.452132e-05,True,False
1,1,0.2098837,0.75691235,0.033203945,True,False
2,2,0.008229106,0.026259221,0.96551156,True,False
0,0,0.9977093,0.0021696636,0.0001210231,True,False
2,2,0.0015043856,0.07302308,0.92547256,True,False
0,0,0.99964595,0.00033044093,2.3559704e-05,True,False
1,1,0.018323231,0.89684063,0.08483617,True,False
1,1,0.0017010549,0.9949043,0.003394649,True,False
0,0,0.7419964,0.2538459,0.0041577513,True,False
1,2,0.012886666,0.35065925,0.6364541,False,False
1,1,0.0009642746,0.9944107,0.004625052,True,False
0,0,0.9990947,0.00081502326,9.032397e-05,True,False
0,0,0.9999739,2.5258136e-05,8.2885555e-07,True,False
2,2,0.00031598852,0.07695937,0.92272455,True,False
2,2,0.00029488493,0.06980822,0.92989695,True,False
0,0,0.64894027,0.34629282,0.0047668754,True,False
1,1,0.006821817,0.9879972,0.0051809996,True,False
2,2,0.009182207,0.00965185,0.98116595,True,False
2,2,0.006749301,0.020692078,0.9725586,True,False
1,1,0.011573613,0.5515631,0.43686333,True,False
0,0,0.97809666,0.02067287,0.0012304485,True,False
1,1,0.003910972,0.9893349,0.0067541515,True,False
1,1,0.03974445,0.943851,0.016404556,True,False
1,1,0.15191157,0.82022214,0.027866254,True,False
0,0,0.74861866,0.24846789,0.0029135188,True,False
0,0,0.6684552,0.32488945,0.006655396,True,False
2,2,0.0075209336,0.1324028,0.8600763,True,False
1,1,0.2388383,0.67154574,0.08961601,True,False
1,1,0.0008745016,0.9200178,0.0791077,True,False
0,0,0.84890133,0.14438178,0.006716825,True,False
2,2,6.353585e-06,0.000870352,0.9991234,True,False
0,0,0.6943637,0.3019028,0.003733459,True,False
1,1,0.3473987,0.56989807,0.082703225,True,False
2,2,7.0684456e-07,0.032426983,0.9675723,True,False
0,0,0.9932694,0.006326792,0.0004037813,True,False
2,2,1.1325568e-05,0.0034284834,0.9965603,True,False
1,1,0.06704478,0.92419577,0.00875946,True,False
1,1,0.002990462,0.9821024,0.01490712,True,False
0,1,0.46318927,0.48004228,0.05676848,False,False
2,2,7.655237e-09,5.8643805e-06,0.99999416,True,False
2,2,3.7169717e-05,0.002300447,0.9976623,True,False
2,2,5.9513786e-05,0.0011567858,0.99878365,True,False
1,1,0.012661102,0.97719496,0.010143936,True,False
1,1,0.023867741,0.9550329,0.021099355,True,False
0,0,0.9694914,0.028196592,0.002312061,True,False
0,0,0.9985863,0.001335622,7.8082245e-05,True,False
2,2,6.3473055e-07,0.00056757225,0.9994318,True,False
0,0,0.61647034,0.37933666,0.0041929972,True,False
2,1,0.018489638,0.56063527,0.42087516,False,False
2,2,2.0062964e-06,0.0008657507,0.9991322,True,False
2,2,0.027696248,0.020683527,0.95162016,True,False
1,1,0.40509123,0.586839,0.008069791,True,False
0,0,0.673187,0.31595156,0.0108613465,True,False
2,2,1.3725987e-06,0.00023006991,0.99976856,True,False
0,0,0.9881003,0.011264804,0.00063492666,True,False
1,1,0.0010568278,0.8721059,0.1268373,True,False
0,1,0.47408116,0.51976454,0.006154288,False,False
2,2,0.0008459943,0.007133408,0.99202055,True,False
0,0,0.9973937,0.00249202,0.00011420963,True,False
2,2,7.692335e-05,0.05798111,0.9419419,True,False
1,1,0.0038884617,0.98004603,0.016065512,True,False
2,2,0.00053585187,0.012242569,0.98722166,True,False
0,0,0.7327077,0.2381909,0.029101435,True,False
2,2,8.0873247e-07,0.00083140226,0.9991678,True,False
0,1,0.14113382,0.8466171,0.012249112,False,True
0,0,0.9968346,0.0030362199,0.00012917502,True,False
0,0,0.99414426,0.0054880343,0.0003677381,True,False
0,0,0.9969357,0.0029556628,0.00010857691,True,False
2,2,0.0008484259,0.22477703,0.77437454,True,False
1,1,0.05990502,0.9084909,0.03160409,True,False
0,0,0.963243,0.03227107,0.004485934,True,False
2,2,8.344765e-05,0.0033595078,0.9965571,True,False
2,2,6.472898e-07,0.0001009656,0.99989843,True,False
0,0,0.9996817,0.0003036184,1.4692244e-05,True,False
1,1,0.0013964436,0.9934755,0.0051280675,True,False
0,0,0.944961,0.0534403,0.001598704,True,False
0,0,0.9968779,0.0029780767,0.00014408282,True,False
0,0,0.99078757,0.008661869,0.00055048155,True,False
1,1,0.22508849,0.76309454,0.011816977,True,False
0,0,0.98295724,0.01539923,0.0016435402,True,False
1,1,0.07697871,0.7454738,0.17754748,True,False
2,2,2.357096e-06,0.00085257157,0.99914503,True,False
1,1,0.076523446,0.70392704,0.21954949,True,False
1,1,0.0014884474,0.9954656,0.0030459743,True,False
2,2,0.082497075,0.16285193,0.754651,True,False
0,0,0.98624647,0.0126803145,0.0010731337,True,False
2,2,1.4221021e-06,0.00019344683,0.99980515,True,False
1,1,0.0004983664,0.9941512,0.0053503895,True,False
0,0,0.7301075,0.25403187,0.015860671,True,False
1,1,0.0010336268,0.82417405,0.1747923,True,False
1,1,0.13415647,0.85420126,0.011642363,True,False
1,1,0.0063685016,0.9544649,0.039166622,True,False
2,2,0.001340533,0.11234313,0.8863163,True,False
2,2,7.5850785e-06,0.00024213747,0.9997502,True,False
2,2,1.5192182e-06,0.0016722745,0.9983261,True,False
1,1,0.0069335736,0.9877945,0.005271886,True,False
2,2,0.0076226545,0.42244962,0.56992775,True,False
2,1,0.010680472,0.52808994,0.4612296,False,False
0,0,0.6676918,0.32580942,0.006498672,True,False
2,2,1.6020524e-05,0.0052587404,0.9947253,True,False
2,2,2.5880658e-05,0.003832088,0.9961421,True,False
0,0,0.99758697,0.002334879,7.808181e-05,True,False
1,1,0.0023701272,0.9940578,0.0035720882,True,False
1,1,0.16191275,0.82129157,0.016795665,True,False
2,2,3.80726e-05,0.0035809926,0.99638087,True,False
0,0,0.994259,0.005255453,0.0004856468,True,False
0,0,0.9793871,0.018242378,0.0023704895,True,False
1,1,0.25122082,0.6922478,0.05653131,True,False
2,2,5.278896e-07,0.006718842,0.9932807,True,False
2,2,7.181584e-06,0.0007805099,0.99921227,True,False
0,0,0.94317037,0.055140395,0.0016892656,True,False
1,1,0.010808778,0.9570971,0.03209414,True,False
1,1,0.005914098,0.9848379,0.009247981,True,False
2,2,7.2175276e-08,0.0046963496,0.9953035,True,False
2,2,2.7495422e-05,0.0036502597,0.9963223,True,False
0,0,0.9988034,0.0010923988,0.00010420724,True,False
1,1,0.006490318,0.98865265,0.0048570707,True,False
0,0,0.9990895,0.0008196428,9.0829075e-05,True,False
0,0,0.99909437,0.00081530516,9.0398644e-05,True,False
1,1,0.013027526,0.9006082,0.08636428,True,False
1,0,0.591953,0.36786315,0.040183835,False,False
2,1,0.05893505,0.762449,0.17861597,False,False
2,2,1.1188116e-06,0.00015168996,0.9998472,True,False
2,2,0.00014183759,0.0014470345,0.99841106,True,False
1,1,0.0001234342,0.9790299,0.020846726,True,False
0,0,0.97811604,0.019526046,0.0023578892,True,False
2,2,1.2902356e-05,0.004572396,0.9954146,True,False
1,1,0.18005961,0.8132503,0.0066900803,True,False
1,1,0.18241274,0.789103,0.028484335,True,False
2,2,0.22559299,0.1494259,0.6249811,True,False
0,0,0.9812577,0.01777343,0.0009688624,True,False
1,1,0.032298215,0.9509603,0.016741548,True,False
1,1,0.023597376,0.9631656,0.013236961,True,False
0,0,0.95854634,0.037947856,0.0035058437,True,False
1,1,0.090246506,0.7852684,0.124485105,True,False
2,1,0.05569545,0.7741132,0.1701914,False,False
1,1,0.019327488,0.9601823,0.020490179,True,False
1,1,0.042650037,0.94688195,0.010467981,True,False
2,2,0.0039903265,0.3833629,0.6126468,True,False
0,0,0.78200555,0.21252006,0.005474424,True,False
0,0,0.92276293,0.07025297,0.006984137,True,False
0,0,0.99757713,0.0022240705,0.00019888763,True,False
1,1,0.011646026,0.97857064,0.009783317,True,False
0,0,0.66302246,0.3314402,0.0055373297,True,False
0,0,0.8466076,0.13847248,0.014919915,True,False
1,1,0.00036412873,0.92607564,0.07356026,True,False
1,1,3.4956196e-05,0.9727815,0.027183503,True,False
0,0,0.99109215,0.00819561,0.00071214436,True,False
2,2,0.0003933352,0.009553067,0.99005353,True,False
0,0,0.99739647,0.0024713203,0.00013223616,True,False
2,2,0.0021303848,0.29774067,0.700129,True,False
1,1,0.00069475645,0.9941801,0.0051251776,True,False
1,1,0.023416724,0.97208923,0.0044940095,True,False
2,2,0.00045552207,0.012184411,0.98736006,True,False
2,2,1.291827e-06,0.00070135324,0.99929726,True,False
1,1,0.34380716,0.5807802,0.07541263,True,False
0,0,0.9950641,0.0046779853,0.00025795007,True,False
1,1,0.039382808,0.9473531,0.013264059,True,False
1,1,0.04421176,0.9328107,0.022977497,True,False
1,1,0.02352401,0.95671356,0.01976242,True,False
2,2,1.6552184e-08,2.8396065e-05,0.9999716,True,False
1,1,0.00019046273,0.9840837,0.015725777,True,False
1,1,0.02115766,0.96603173,0.012810552,True,False
2,0,0.5932642,0.3538971,0.05283873,False,False
2,2,0.0075959177,0.02307949,0.9693245,True,False
0,0,0.71551955,0.21830392,0.066176504,True,False
0,0,0.99754936,0.0023388749,0.000111788955,True,False
2,2,0.024038265,0.05980625,0.91615546,True,False
2,2,2.8829152e-06,0.00029027206,0.9997068,True,False
2,2,2.2792165e-06,0.0019762963,0.9980215,True,False
1,1,0.0005086002,0.78814465,0.21134672,True,False
2,2,6.589684e-05,0.0033440003,0.99659014,True,False
2,2,1.5238274e-05,0.0053183306,0.99466634,True,False
1,1,0.012498294,0.77794737,0.2095544,True,False
2,2,0.0009085835,0.022320831,0.9767705,True,False
0,0,0.9963033,0.0033223236,0.00037433184,True,False
0,0,0.9959869,0.0038821436,0.0001309622,True,False
2,2,4.370761e-06,0.005918492,0.9940771,True,False
0,0,0.99876946,0.0011880825,4.2367534e-05,True,False
0,0,0.99983203,0.00015882986,9.001165e-06,True,False
2,2,3.1295454e-05,0.0044320836,0.99553657,True,False
2,2,8.515358e-05,0.0033692112,0.9965456,True,False
1,1,0.003939864,0.8833622,0.11269793,True,False
1,1,0.0009906874,0.9663453,0.03266404,True,False
0,0,0.65142506,0.307678,0.040896926,True,False
0,0,0.84986675,0.10629765,0.043835603,True,False
1,1,0.023854498,0.9707782,0.0053673,True,False
1,1,0.0017562463,0.9904163,0.007827514,True,False
0,0,0.9995951,0.00038923265,1.5716907e-05,True,False
2,2,5.431381e-07,0.0032563736,0.996743,True,False
1,1,0.060545743,0.79980046,0.13965385,True,False
2,1,0.041265633,0.7498259,0.20890851,False,False
0,0,0.9853387,0.014599056,6.223063e-05,True,False
1,1,0.0062327473,0.97970015,0.014067108,True,False
2,2,0.028765887,0.12200526,0.84922886,True,False
0,0,0.99895644,0.00095426367,8.927761e-05,True,False
2,2,0.00016863381,0.0042804168,0.995551,True,False
1,1,0.020594927,0.79604113,0.18336394,True,False
2,2,6.60727e-09,3.712045e-05,0.9999629,True,False
1,1,0.017185645,0.978836,0.003978297,True,False
2,2,9.742583e-07,0.00035123734,0.99964786,True,False
0,0,0.609235,0.3739801,0.016784891,True,False
1,1,0.00025034233,0.991161,0.008588633,True,False
1,1,0.009115739,0.9835201,0.0073642163,True,False
2,2,0.15921924,0.049166553,0.7916142,True,False
1,1,0.28546065,0.67639214,0.03814719,True,False
2,2,0.015618565,0.08528693,0.8990946,True,False
0,0,0.99833435,0.0016120782,5.350817e-05,True,False
1,1,0.102210306,0.89014375,0.0076459353,True,False
0,0,0.5046995,0.49096605,0.0043343697,True,False
2,2,6.6356997e-06,0.00074200175,0.9992513,True,False
2,2,9.200724e-06,0.001038129,0.9989526,True,False
2,2,3.527522e-05,0.041810337,0.9581544,True,False
2,2,1.4501251e-06,0.0013021507,0.9986965,True,False
2,1,2.7555863e-05,0.7686192,0.23135331,False,False
2,2,4.2318445e-07,0.0001165245,0.99988294,True,False
1,1,0.066579364,0.92300546,0.010415137,True,False
0,1,0.0513238,0.9334262,0.015249961,False,True
2,2,3.2823907e-06,0.0007961357,0.9992005,True,False
2,2,1.1028029e-05,0.0012507573,0.9987382,True,False
2,2,0.00018497962,0.027402816,0.97241217,True,False
2,2,6.240255e-05,0.0029929525,0.9969446,True,False
2,2,0.00035611488,0.010469823,0.9891741,True,False
2,2,0.009237182,0.055979647,0.9347832,True,False
0,0,0.9988368,0.00095802994,0.00020518675,True,False
1,1,0.3898996,0.6004758,0.009624637,True,False
2,2,1.5502956e-05,0.0082981065,0.9916864,True,False
2,2,1.6778013e-05,0.0016219936,0.9983612,True,False
0,0,0.9985267,0.0013423491,0.00013097264,True,False
2,2,4.133784e-05,0.029044798,0.97091395,True,False
0,0,0.99884343,0.0010913673,6.509001e-05,True,False
0,0,0.97066534,0.02889041,0.00044434064,True,False
1,1,0.008597583,0.9848087,0.0065937964,True,False
1,0,0.7126123,0.28300536,0.00438232,False,False
2,2,9.707275e-05,0.007414028,0.992489,True,False
1,0,0.8055559,0.19253336,0.0019107078,False,True
0,0,0.99785954,0.002013312,0.000127117,True,False
0,0,0.9979767,0.0018579082,0.00016530699,True,False
2,1,0.02713385,0.69560283,0.2772633,False,False
1,1,0.044348355,0.94175076,0.013900862,True,False
2,2,0.0026181485,0.022026993,0.9753548,True,False
2,2,0.045267012,0.023037344,0.9316956,True,False
0,1,0.105444446,0.8808314,0.013724104,False,True
1,1,0.014688997,0.9582007,0.027110336,True,False
0,0,0.9943869,0.00533732,0.0002758963,True,False
0,0,0.54043925,0.43668374,0.022877004,True,False
1,1,0.067824714,0.89860916,0.033566147,True,False
2,2,0.00053347345,0.17108941,0.8283771,True,False
0,0,0.99903464,0.0008853754,7.9994665e-05,True,False
1,1,0.0042483723,0.91672957,0.07902205,True,False
2,2,2.1467351e-06,0.0005642778,0.9994336,True,False
0,0,0.5271553,0.46700493,0.005839825,True,False
0,1,0.4660004,0.52633154,0.0076680244,False,False
2,2,0.007103678,0.009242689,0.9836536,True,False
1,1,0.00069981813,0.9780919,0.021208283,True,False
1,0,0.51969707,0.4448755,0.035427403,False,False
2,2,0.0031844361,0.37333557,0.62348,True,False
2,2,0.0046940413,0.060651243,0.9346548,True,False
2,2,0.003185862,0.386729,0.6100851,True,False
1,1,0.32753503,0.6580435,0.014421436,True,False
1,1,0.004283115,0.9666989,0.02901793,True,False
1,0,0.71684,0.26525345,0.017906578,False,False
1,1,0.0016319576,0.9856176,0.012750449,True,False
1,1,0.00944023,0.98416984,0.006389982,True,False
0,0,0.9994049,0.00056423014,3.080361e-05,True,False
0,0,0.9990953,0.0008145051,9.016033e-05,True,False
1,1,0.4081814,0.51930046,0.07251815,True,False
0,0,0.99428236,0.005414151,0.00030349893,True,False
2,2,1.8008127e-06,0.00047165193,0.9995266,True,False
1,1,0.012575147,0.9840205,0.003404409,True,False
1,0,0.8580385,0.12580839,0.016153121,False,True
1,1,0.004244693,0.88858324,0.10717203,True,False
1,1,0.0008686031,0.92995274,0.06917867,True,False
0,0,0.52949655,0.4654579,0.0050455425,True,False
2,2,0.0006151523,0.070702456,0.9286823,True,False
1,1,0.0009955922,0.8526394,0.14636503,True,False
1,1,0.07542086,0.8846854,0.03989381,True,False
2,2,0.002571828,0.054583624,0.94284457,True,False
2,2,2.2525202e-05,0.0022099346,0.99776757,True,False
2,2,1.4782139e-06,0.0005182575,0.9994803,True,False
0,0,0.88827145,0.106158294,0.0055702897,True,False
0,0,0.9907019,0.009003117,0.00029501255,True,False
2,1,0.0010332515,0.8390668,0.15989996,False,True
2,2,0.00041300192,0.25786212,0.7417248,True,False
2,2,5.043332e-06,0.0010698152,0.99892515,True,False
1,1,0.18636213,0.68319666,0.13044117,True,False
1,1,0.057723146,0.8853361,0.056940746,True,False
1,1,0.19171485,0.75457126,0.05371387,True,False
2,2,1.3522607e-07,6.208902e-05,0.9999378,True,False
0,0,0.9990508,0.0008656129,8.360837e-05,True,False
2,2,0.006447489,0.04603268,0.94751984,True,False
2,2,0.033607524,0.14279258,0.8236,True,False
0,0,0.9139595,0.0844702,0.0015702957,True,False
1,1,0.019961601,0.9660149,0.014023487,True,False
0,0,0.9793508,0.019750204,0.00089901185,True,False
1,1,0.16002117,0.82647914,0.01349963,True,False
1,1,0.012568679,0.92740434,0.06002701,True,False
2,2,0.009254351,0.023401646,0.967344,True,False
0,0,0.9928824,0.0066851988,0.00043241004,True,False
0,0,0.9991861,0.0007852734,2.8595534e-05,True,False
0,0,0.8142771,0.1745954,0.011127477,True,False
2,2,2.4610475e-07,0.0004348604,0.99956495,True,False
1,1,0.0030007893,0.9915945,0.0054046516,True,False
0,0,0.91242933,0.07936438,0.008206266,True,False
0,0,0.9909819,0.008386854,0.0006312949,True,False
1,2,0.0013395512,0.4555168,0.54314363,False,False
2,2,1.1176089e-06,0.00067198434,0.99932694,True,False
0,0,0.9987423,0.0012017117,5.6118683e-05,True,False
0,0,0.7639906,0.22784282,0.008166608,True,False
2,2,7.3319475e-06,0.00081291393,0.99917966,True,False
0,0,0.9919111,0.0075972504,0.0004916808,True,False
2,2,0.0006502679,0.04986602,0.94948375,True,False
0,1,0.046764646,0.94337136,0.009863994,False,True
1,1,0.38445517,0.585273,0.030271767,True,False
2,2,0.0014212391,0.11193524,0.88664365,True,False
2,2,9.829776e-07,0.000106594634,0.9998925,True,False
1,1,0.0072479895,0.9321233,0.060628742,True,False
2,2,0.00017739602,0.006588762,0.99323386,True,False
1,1,0.043247044,0.94632626,0.0104266675,True,False
0,0,0.99960583,0.00036612697,2.7991637e-05,True,False
1,1,0.036169674,0.94137675,0.022453645,True,False
0,0,0.9993092,0.0006634818,2.723354e-05,True,False
0,0,0.77868,0.21388009,0.0074398955,True,False
2,2,2.2591867e-06,0.0049638445,0.99503386,True,False
2,2,2.234708e-06,0.00077730464,0.9992204,True,False
1,1,0.00014681977,0.97025293,0.029600266,True,False
2,2,1.5900345e-07,0.00042809328,0.99957174,True,False
2,2,0.004789496,0.006055234,0.98915523,True,False
1,1,0.0020790843,0.992417,0.00550395,True,False
1,1,0.0055585224,0.9687743,0.02566716,True,False
0,0,0.9476326,0.049955018,0.0024124035,True,False
2,1,0.09207725,0.7689223,0.13900043,False,False
1,1,0.33590943,0.649396,0.014694629,True,False
1,1,0.0025069201,0.98043436,0.017058766,True,False
1,1,0.0006930345,0.99277484,0.0065321303,True,False
2,2,3.3804496e-05,0.028001076,0.9719651,True,False
1,1,0.0068180887,0.98498034,0.008201534,True,False
1,1,0.0064240214,0.8613335,0.1322425,True,False
1,1,0.25827682,0.7312234,0.010499829,True,False
2,1,0.088755794,0.46115917,0.45008504,False,False
2,2,0.000104072016,0.0040510963,0.9958448,True,False
0,0,0.99646926,0.0033822004,0.00014859145,True,False
0,0,0.9990239,0.0009231362,5.29904e-05,True,False
1,1,0.05943586,0.9113194,0.029244816,True,False
1,1,0.028187398,0.6668735,0.3049391,True,False
1,1,0.15078461,0.8414135,0.0078018582,True,False
2,2,1.4735457e-05,0.00093584985,0.99904937,True,False
1,1,0.00013242451,0.9879339,0.011933616,True,False
2,2,1.5956722e-06,0.00160157,0.9983968,True,False
2,2,9.2549126e-05,0.0049660373,0.9949414,True,False
1,1,0.0053535835,0.991463,0.0031834482,True,False
1,1,0.0020841458,0.95180094,0.046114925,True,False
2,2,0.00018646591,0.04621172,0.9536018,True,False
2,2,5.005169e-06,0.0010372613,0.99895775,True,False
1,1,0.0053620758,0.99065965,0.003978207,True,False
2,2,0.0003801759,0.091708586,0.9079112,True,False
1,1,0.13790819,0.8537782,0.008313651,True,False
0,0,0.99741733,0.0024644209,0.00011816597,True,False
2,2,1.1827743e-05,0.00089804817,0.9990902,True,False
2,0,0.4468115,0.41597107,0.13721746,False,False
0,0,0.52769977,0.4633241,0.008976136,True,False
1,1,0.025426567,0.9607346,0.013838827,True,False
2,2,6.193627e-06,0.0073287636,0.9926651,True,False
0,0,0.98865056,0.010349897,0.0009995705,True,False
0,0,0.9827633,0.015721766,0.0015148846,True,False
1,1,0.04344445,0.85092235,0.10563316,True,False
1,1,0.22779442,0.7587138,0.013491788,True,False
2,2,0.0015228266,0.056845732,0.9416315,True,False
2,2,2.7855698e-05,0.0032523517,0.9967199,True,False
1,1,0.12008442,0.8675367,0.012378843,True,False
2,2,1.5591419e-06,0.0007123478,0.9992861,True,False
1,1,0.048254397,0.91757524,0.034170367,True,False
0,0,0.9992072,0.00075034646,4.247549e-05,True,False
0,0,0.63741004,0.35737804,0.005211958,True,False
2,2,0.00053310214,0.06241112,0.9370558,True,False
2,1,1.8183757e-05,0.8862686,0.113713175,False,True
0,0,0.9188997,0.07858586,0.0025143647,True,False
2,2,1.3896172e-06,0.00013356504,0.99986494,True,False
0,0,0.9982553,0.0015837061,0.00016106115,True,False
2,2,0.00037378422,0.007832983,0.9917932,True,False
0,0,0.99900347,0.0009592293,3.7288395e-05,True,False
2,2,1.2503984e-05,0.0006816447,0.99930584,True,False
2,2,9.5074364e-07,0.0007753397,0.9992237,True,False
0,0,0.83527553,0.1624808,0.0022436702,True,False
1,1,0.0987799,0.89566034,0.0055597355,True,False
0,0,0.99162406,0.0076251267,0.0007508327,True,False
1,1,0.05398764,0.82996,0.11605238,True,False
1,1,0.00051157206,0.9539436,0.045544825,True,False
0,0,0.96033335,0.036328036,0.003338597,True,False
0,0,0.98996687,0.008994575,0.0010384964,True,False
0,0,0.7186933,0.19624415,0.08506254,True,False
0,0,0.9988373,0.0010647001,9.7997945e-05,True,False
1,0,0.7383546,0.25152707,0.010118271,False,False
0,0,0.64248025,0.35225588,0.0052638524,True,False
